uf,tipo_area,sexo,idade,cor,pessoas_dom,freq_esc,nivel_instrucao,ocup_forca,trab_procurou,motivo_ntrab,serv_pub,ocup_cond,ocup_desc,ocup_cod,ocup_grupo,ocup_pos,ocup_pos2,carteira,ativ_cod,ativ_grupo,prev,ocup_horas,rendimento,rendimento_total
41,4,feminino,16,4,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
50,4,feminino,27,2,3,2.0,superior,1.0,,,2.0,1.0,geren_filial_banco_seg,1346.0,1.0,3.0,5.0,1.0,64000.0,7.0,1.0,5.0,4500.0,5500.0
21,4,masculino,15,4,2,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
35,4,masculino,54,1,4,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,,
22,4,masculino,23,1,4,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
23,4,masculino,5,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
33,2,masculino,10,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
29,1,masculino,86,1,2,2.0,superior,2.0,2.0,5.0,,,,,,,,,,,,,,
35,4,feminino,10,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
27,4,masculino,16,2,3,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
14,4,masculino,57,4,2,2.0,fundamental,2.0,2.0,3.0,,,,,,,,,,,,,,
51,1,masculino,22,4,5,1.0,superior_inc,1.0,,,,1.0,trab_contab_calc_custo,4311.0,4.0,1.0,1.0,1.0,18000.0,2.0,1.0,3.0,937.0,937.0
35,4,feminino,51,1,3,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,,
32,4,feminino,2,4,4,,,,,,,,,,,,,,,,,,,
42,4,feminino,5,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
23,4,masculino,48,1,5,2.0,sem_instrucao,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,,1102.0,1.0,2.0,2.0,320.0,280.0
17,4,masculino,46,1,2,2.0,fundamental,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,,10021.0,2.0,2.0,2.0,2000.0,800.0
52,4,feminino,7,4,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
33,2,masculino,20,2,4,2.0,medio,2.0,2.0,2.0,,,,,,,,,,,,,,
42,4,feminino,33,1,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
27,2,feminino,21,4,2,2.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,,
13,1,masculino,44,1,4,2.0,fundamental,1.0,,,,1.0,tapeceiro,7534.0,7.0,1.0,1.0,1.0,48073.0,4.0,1.0,3.0,1500.0,1500.0
31,4,masculino,29,4,3,2.0,fundamental,1.0,,,,1.0,carregador,9333.0,9.0,1.0,1.0,1.0,23091.0,2.0,1.0,3.0,1000.0,1000.0
35,1,feminino,57,4,2,2.0,fundamental_inc,1.0,,,,1.0,vendambulante,9520.0,9.0,5.0,9.0,,48100.0,4.0,2.0,2.0,600.0,600.0
27,4,feminino,37,4,6,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
25,4,feminino,33,4,3,2.0,medio,1.0,,,,1.0,profis_nivmedio_enferm,3221.0,3.0,1.0,1.0,1.0,86003.0,9.0,1.0,4.0,948.0,948.0
11,4,feminino,54,4,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
29,4,masculino,35,4,3,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,1.0,2.0,2.0,1201.0,1.0,2.0,4.0,937.0,937.0
51,2,feminino,13,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
41,2,masculino,34,1,5,1.0,medio,1.0,,,,1.0,fisc_cobrad_transp_pub,5112.0,5.0,1.0,1.0,1.0,49030.0,5.0,1.0,2.0,1200.0,1200.0
26,4,feminino,24,1,3,1.0,superior_inc,1.0,,,,1.0,trab_contab_calc_custo,4311.0,4.0,1.0,1.0,1.0,69000.0,7.0,1.0,2.0,1100.0,1100.0
14,4,masculino,24,1,5,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,,
21,4,masculino,32,4,3,2.0,fundamental_inc,1.0,,,,1.0,carregador,9333.0,9.0,1.0,2.0,2.0,48030.0,4.0,2.0,2.0,450.0,450.0
14,1,feminino,34,4,7,2.0,medio,1.0,,,1.0,1.0,cozinheiro,5120.0,5.0,3.0,7.0,,85012.0,9.0,1.0,2.0,1200.0,1200.0
26,4,feminino,57,4,4,2.0,sem_instrucao,2.0,2.0,1.0,,,,,,,,,,,,,,
42,4,masculino,64,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
52,4,feminino,55,1,1,2.0,fundamental_inc,1.0,,,,1.0,ajud_cozinha,9412.0,9.0,1.0,1.0,1.0,41000.0,3.0,1.0,3.0,937.0,937.0
13,1,feminino,10,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
32,4,feminino,20,1,4,2.0,medio,2.0,2.0,2.0,,,,,,,,,,,,,,
33,2,feminino,41,1,4,2.0,superior,1.0,,,,1.0,farmaceutico,2262.0,2.0,1.0,1.0,1.0,48071.0,4.0,1.0,3.0,2600.0,2600.0
13,4,feminino,18,1,3,2.0,medio,1.0,,,,1.0,caixa_exped_bilhete,5230.0,5.0,1.0,1.0,1.0,48080.0,4.0,1.0,5.0,1200.0,1200.0
29,4,feminino,47,1,4,2.0,superior,1.0,,,2.0,1.0,cozinheiro,5120.0,5.0,3.0,5.0,1.0,86001.0,9.0,1.0,3.0,937.0,937.0
42,4,feminino,50,1,2,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,,
12,4,feminino,25,4,5,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
33,2,masculino,28,4,3,2.0,medio,1.0,,,,1.0,tecnico_eng_mecanica,3115.0,3.0,1.0,2.0,2.0,33001.0,2.0,1.0,3.0,1200.0,1200.0
27,4,feminino,42,4,2,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
33,4,feminino,65,1,2,2.0,medio,1.0,,,1.0,1.0,dirig_adm_pub,1112.0,1.0,3.0,7.0,,84011.0,8.0,1.0,3.0,973.0,973.0
50,4,feminino,20,1,4,2.0,fundamental,1.0,,,,1.0,caixa_exped_bilhete,5230.0,5.0,1.0,1.0,1.0,48080.0,4.0,1.0,3.0,1100.0,1100.0
15,4,feminino,29,4,5,2.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
41,4,feminino,23,1,2,2.0,medio,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,1.0,41000.0,3.0,1.0,3.0,1097.0,1097.0
17,1,feminino,18,4,4,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
29,4,feminino,6,4,6,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
23,1,feminino,50,4,4,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
52,4,masculino,50,4,2,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,1.0,1.0,1.0,1201.0,1.0,1.0,3.0,2400.0,2400.0
51,1,masculino,24,4,3,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,2.0,2.0,48050.0,4.0,2.0,2.0,500.0,500.0
42,4,masculino,32,1,3,2.0,superior,1.0,,,,1.0,inst_rep_tec_inf_com,7422.0,7.0,1.0,1.0,1.0,95010.0,10.0,1.0,3.0,1200.0,1200.0
42,4,masculino,20,4,4,2.0,medio,1.0,,,,1.0,lustrador,7132.0,7.0,1.0,1.0,1.0,25002.0,2.0,1.0,3.0,1500.0,1500.0
12,4,masculino,43,4,4,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,,
24,4,masculino,37,1,4,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
22,3,masculino,63,4,7,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
21,4,masculino,15,4,2,1.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
43,2,feminino,41,1,4,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,,
35,4,masculino,35,4,4,2.0,medio,1.0,,,,1.0,garcom,5131.0,5.0,1.0,1.0,1.0,56011.0,6.0,1.0,3.0,2000.0,2000.0
35,4,masculino,12,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
41,4,masculino,36,2,1,1.0,medio,1.0,,,,1.0,dirig_polit_planej,1213.0,1.0,1.0,2.0,2.0,22020.0,2.0,1.0,3.0,5000.0,5000.0
42,1,feminino,22,1,5,2.0,medio,1.0,,,,1.0,recep_geral,4226.0,4.0,1.0,1.0,1.0,78000.0,7.0,1.0,3.0,1300.0,1300.0
41,4,feminino,39,4,3,2.0,medio,1.0,,,,1.0,outros_tec_controle_processo,3139.0,3.0,1.0,1.0,1.0,29002.0,2.0,1.0,3.0,1588.0,1588.0
23,4,feminino,14,1,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
29,4,feminino,85,4,1,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
13,1,feminino,59,4,2,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,,
43,4,feminino,45,1,3,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
16,4,feminino,11,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
50,4,masculino,33,1,1,2.0,fundamental_inc,1.0,,,,1.0,mecanico,7231.0,7.0,1.0,1.0,1.0,45020.0,4.0,1.0,3.0,937.0,1420.0
31,2,feminino,47,4,3,2.0,medio,1.0,,,,1.0,org_conf_evento,3332.0,3.0,1.0,2.0,2.0,82003.0,7.0,1.0,3.0,1200.0,1200.0
23,1,feminino,2,1,8,,,,,,,,,,,,,,,,,,,
15,4,feminino,66,4,3,2.0,sem_instrucao,1.0,,,,1.0,agricultor_horta_viv_jardim,6112.0,6.0,5.0,9.0,,1110.0,1.0,2.0,2.0,200.0,200.0
33,1,masculino,54,1,3,2.0,medio,1.0,,,,1.0,outros_vend,5249.0,5.0,5.0,9.0,,45010.0,4.0,2.0,4.0,2000.0,2000.0
33,2,feminino,25,1,3,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,,
26,4,masculino,61,2,1,2.0,sem_instrucao,1.0,,,,1.0,agricultor_horta_viv_jardim,6112.0,6.0,1.0,2.0,2.0,20020.0,2.0,2.0,2.0,320.0,320.0
33,1,masculino,35,1,3,2.0,superior,1.0,,,,1.0,analista_gestao_adm,2421.0,2.0,1.0,2.0,2.0,48071.0,4.0,1.0,3.0,9370.0,9370.0
42,4,feminino,57,1,2,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,6.0,10.0,,1201.0,1.0,2.0,2.0,,
21,4,masculino,10,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
24,4,feminino,40,4,2,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,,56011.0,6.0,2.0,5.0,1500.0,1500.0
29,4,masculino,48,4,3,2.0,superior,1.0,,,1.0,1.0,trab_comunit_saude,3253.0,3.0,3.0,7.0,,86002.0,9.0,1.0,3.0,1480.0,1480.0
33,2,feminino,48,4,5,2.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,,
43,4,feminino,1,1,4,,,,,,,,,,,,,,,,,,,
26,4,feminino,32,4,2,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,2.0,97000.0,11.0,2.0,3.0,400.0,400.0
15,4,masculino,22,4,7,1.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,,
24,4,feminino,48,4,4,2.0,sem_instrucao,2.0,2.0,1.0,,,,,,,,,,,,,,
31,4,masculino,0,1,5,,,,,,,,,,,,,,,,,,,
51,4,masculino,41,2,3,2.0,superior,1.0,,,,1.0,inst_autoesc,5165.0,5.0,1.0,2.0,2.0,85029.0,9.0,1.0,5.0,12000.0,10000.0
27,4,masculino,43,4,3,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,,
11,4,feminino,50,2,1,2.0,medio,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,2.0,2.0,1108.0,1.0,2.0,3.0,400.0,400.0
53,1,feminino,24,1,4,2.0,superior,1.0,,,1.0,1.0,profis_nivmedio_direito,3411.0,3.0,3.0,7.0,,84016.0,8.0,1.0,2.0,4000.0,4000.0
26,4,feminino,8,4,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
22,4,feminino,15,4,4,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,,
50,4,masculino,5,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
35,2,masculino,20,4,3,2.0,medio,1.0,,,,1.0,trab_limp_interior_edif_esc_hotel,9112.0,9.0,1.0,1.0,1.0,49030.0,5.0,1.0,3.0,1000.0,1000.0
22,1,masculino,17,4,4,1.0,medio_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,2.0,2.0,48072.0,4.0,2.0,2.0,500.0,500.0
51,4,masculino,6,4,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
35,4,feminino,64,4,4,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
29,4,feminino,53,4,8,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,3.0,1.0,97000.0,11.0,1.0,3.0,937.0,937.0
29,1,masculino,72,4,1,2.0,fundamental,2.0,2.0,5.0,,,,,,,,,,,,,,
51,4,feminino,27,1,1,1.0,superior_inc,1.0,,,1.0,1.0,caixa_banco,4211.0,4.0,3.0,7.0,,64000.0,7.0,1.0,3.0,2800.0,2800.0
29,4,feminino,37,4,4,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
33,4,feminino,15,1,5,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
13,4,feminino,46,4,4,2.0,sem_instrucao,1.0,,,,1.0,pescador,6225.0,6.0,5.0,9.0,,3001.0,1.0,1.0,2.0,150.0,150.0
15,4,masculino,16,4,3,1.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
41,4,masculino,30,1,5,2.0,medio,1.0,,,,1.0,empacotador_manual,9321.0,9.0,1.0,2.0,2.0,48073.0,4.0,2.0,5.0,2000.0,2000.0
33,2,masculino,40,4,4,2.0,medio,1.0,,,,1.0,org_conf_evento,3332.0,3.0,3.0,6.0,2.0,84013.0,8.0,1.0,3.0,1200.0,1200.0
29,4,masculino,53,4,4,2.0,sem_instrucao,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,,1109.0,1.0,2.0,3.0,300.0,290.0
50,4,feminino,23,1,4,1.0,superior_inc,1.0,,,,1.0,trab_contr_abastec_estoq,4321.0,4.0,1.0,1.0,1.0,13001.0,2.0,1.0,4.0,1800.0,1800.0
35,1,masculino,44,1,3,2.0,superior,1.0,,,,1.0,analista_sistema,2511.0,2.0,1.0,1.0,1.0,64000.0,7.0,1.0,2.0,1800.0,1800.0
33,2,masculino,25,4,3,2.0,fundamental,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,2.0,2.0,64000.0,7.0,2.0,2.0,800.0,800.0
42,4,masculino,66,1,5,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
26,2,masculino,12,4,2,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
31,1,masculino,4,1,5,,,,,,,,,,,,,,,,,,,
51,4,feminino,49,4,3,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,,
33,2,masculino,14,4,5,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
33,4,masculino,38,5,6,2.0,sem_instrucao,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,5.0,9.0,,41000.0,3.0,2.0,3.0,1200.0,1200.0
35,4,feminino,26,1,3,2.0,superior,1.0,,,1.0,1.0,escriturario_geral,4110.0,4.0,3.0,7.0,,84013.0,8.0,1.0,3.0,1007.0,1007.0
25,4,feminino,66,1,2,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
52,4,feminino,53,4,1,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
31,4,masculino,19,4,1,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,,
29,4,masculino,21,4,5,2.0,medio,1.0,,,2.0,1.0,cond_carro_taxi_caminhonete,8322.0,8.0,3.0,5.0,1.0,84013.0,8.0,1.0,2.0,937.0,937.0
31,4,masculino,15,4,3,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,,
50,4,feminino,48,4,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
24,4,masculino,15,1,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
35,4,feminino,32,1,3,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
22,4,masculino,38,4,1,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,3.0,1.0,97000.0,11.0,1.0,3.0,1100.0,1100.0
29,4,feminino,16,4,4,1.0,medio_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
42,4,masculino,0,1,4,,,,,,,,,,,,,,,,,,,
23,4,feminino,13,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
32,4,masculino,33,2,4,2.0,fundamental,1.0,,,,1.0,outros_trab_constr,7119.0,7.0,1.0,1.0,1.0,41000.0,3.0,1.0,4.0,1800.0,1800.0
26,4,masculino,21,4,8,1.0,sem_instrucao,1.0,1.0,,,2.0,,,,,,,,,,,,
21,1,feminino,40,4,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
41,4,feminino,53,1,3,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
13,4,masculino,31,4,3,2.0,medio_inc,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,,1108.0,1.0,2.0,3.0,350.0,350.0
32,4,masculino,53,4,6,2.0,fundamental_inc,1.0,,,1.0,1.0,cond_carro_taxi_caminhonete,8322.0,8.0,3.0,7.0,,84013.0,8.0,1.0,3.0,2500.0,2500.0
13,1,feminino,41,4,7,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
52,4,feminino,33,1,5,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
50,1,feminino,3,1,5,,,,,,,,,,,,,,,,,,,
24,4,masculino,48,4,3,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
28,4,feminino,10,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
13,4,feminino,3,4,4,,,,,,,,,,,,,,,,,,,
35,1,masculino,11,4,7,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
21,1,masculino,51,4,4,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,,48030.0,4.0,2.0,3.0,650.0,650.0
29,4,masculino,36,4,2,2.0,sem_instrucao,1.0,1.0,,,2.0,,,,,,,,,,,,
25,4,feminino,56,4,2,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,,
42,4,feminino,62,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
26,4,feminino,24,4,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,,
13,1,feminino,45,4,3,2.0,superior,2.0,2.0,5.0,,,,,,,,,,,,,,
23,1,feminino,69,4,1,2.0,fundamental_inc,1.0,,,,1.0,alfaiate,7531.0,7.0,5.0,9.0,,14002.0,2.0,2.0,4.0,600.0,600.0
22,3,masculino,8,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
29,4,masculino,47,2,4,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
29,4,masculino,0,4,3,,,,,,,,,,,,,,,,,,,
29,2,feminino,43,1,5,2.0,medio,1.0,,,,1.0,recep_geral,4226.0,4.0,3.0,6.0,2.0,86002.0,9.0,1.0,2.0,947.0,947.0
15,4,feminino,38,4,4,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,,
29,4,feminino,45,4,1,2.0,sem_instrucao,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,2.0,97000.0,11.0,2.0,1.0,300.0,300.0
29,4,masculino,22,2,4,2.0,medio,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,2.0,2.0,1117.0,1.0,2.0,3.0,800.0,600.0
35,2,feminino,44,4,8,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,,
23,4,masculino,17,1,8,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
41,4,feminino,24,1,2,1.0,superior_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,5.0,9.0,,14001.0,2.0,2.0,2.0,1000.0,1000.0
26,4,masculino,14,1,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
11,1,masculino,30,4,4,2.0,fundamental_inc,1.0,,,,1.0,padeiro_confeit,7512.0,7.0,1.0,1.0,1.0,48080.0,4.0,1.0,3.0,1400.0,1400.0
27,4,masculino,54,4,7,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
28,4,masculino,19,4,7,2.0,fundamental_inc,1.0,,,,1.0,magarefe,7511.0,7.0,1.0,2.0,2.0,10010.0,2.0,2.0,2.0,400.0,400.0
29,4,feminino,12,2,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
15,2,masculino,36,4,3,2.0,fundamental_inc,1.0,,,,1.0,pintor_empap,7131.0,7.0,5.0,9.0,,43000.0,3.0,2.0,2.0,600.0,600.0
16,1,masculino,25,4,5,1.0,superior_inc,1.0,,,,1.0,trab_contab_calc_custo,4311.0,4.0,1.0,1.0,1.0,85029.0,9.0,1.0,2.0,973.0,973.0
52,1,masculino,22,4,8,2.0,medio,1.0,,,,1.0,marceneiro,7522.0,7.0,1.0,1.0,1.0,31000.0,2.0,1.0,3.0,937.0,937.0
24,4,masculino,8,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
33,1,feminino,35,1,4,2.0,superior,2.0,2.0,1.0,,,,,,,,,,,,,,
41,2,feminino,29,1,3,2.0,superior,1.0,,,,1.0,prof_ensino_pre_esc,2342.0,2.0,1.0,1.0,1.0,85012.0,9.0,1.0,2.0,2100.0,2100.0
42,4,masculino,37,1,3,2.0,medio_inc,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,,1106.0,1.0,1.0,3.0,3500.0,3500.0
22,4,masculino,69,4,1,2.0,sem_instrucao,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,,1203.0,1.0,2.0,4.0,176.0,0.0
21,4,feminino,17,2,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,,
35,1,masculino,47,1,4,2.0,medio,1.0,,,,1.0,cond_carro_taxi_caminhonete,8322.0,8.0,1.0,1.0,1.0,49010.0,5.0,1.0,3.0,937.0,937.0
27,4,masculino,51,2,5,2.0,sem_instrucao,2.0,2.0,6.0,,,,,,,,,,,,,,
29,4,feminino,64,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
21,4,masculino,18,2,10,2.0,fundamental_inc,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,1.0,2.0,2.0,1201.0,1.0,2.0,1.0,160.0,160.0
21,4,masculino,30,1,9,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
42,4,feminino,41,1,4,2.0,superior,1.0,,,,1.0,prof_ensino_fund,2341.0,2.0,1.0,1.0,1.0,85012.0,9.0,1.0,3.0,4000.0,4000.0
21,4,feminino,63,4,5,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
13,1,masculino,55,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,,
50,1,feminino,1,4,5,,,,,,,,,,,,,,,,,,,
33,2,masculino,7,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
21,4,masculino,74,2,1,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,,
51,4,masculino,32,2,3,2.0,fundamental,1.0,,,,1.0,op_maq_agric_florestal,8341.0,8.0,1.0,1.0,1.0,1107.0,1.0,1.0,4.0,2500.0,2500.0
35,2,feminino,45,1,4,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
33,4,feminino,63,4,5,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,,
25,4,masculino,74,4,4,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,,
22,1,masculino,31,4,3,2.0,medio,1.0,,,,1.0,port_zelador,5153.0,5.0,1.0,1.0,1.0,86001.0,9.0,1.0,4.0,1000.0,1000.0
25,4,feminino,86,4,3,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,,
21,1,feminino,4,4,3,,,,,,,,,,,,,,,,,,,
26,4,masculino,10,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
52,4,feminino,73,4,1,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,,48041.0,4.0,2.0,3.0,1000.0,1200.0
22,4,masculino,37,4,1,2.0,fundamental,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,,45040.0,4.0,1.0,5.0,1400.0,1400.0
11,1,feminino,7,4,2,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
11,4,feminino,7,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
35,4,feminino,62,1,2,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,,
12,1,feminino,19,4,3,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,,
15,4,masculino,34,4,6,2.0,fundamental_inc,1.0,,,,1.0,trab_florestal,6210.0,6.0,5.0,9.0,,2000.0,1.0,2.0,2.0,400.0,400.0
41,4,masculino,59,4,3,2.0,medio_inc,1.0,,,,1.0,op_maq_fab_prod_borracha,8141.0,8.0,1.0,1.0,1.0,22010.0,2.0,1.0,3.0,1600.0,1600.0
41,4,feminino,46,1,4,2.0,fundamental_inc,1.0,,,,1.0,alfaiate,7531.0,7.0,1.0,2.0,2.0,48042.0,4.0,2.0,3.0,900.0,900.0
29,4,masculino,0,1,3,,,,,,,,,,,,,,,,,,,
43,4,feminino,46,1,4,2.0,superior,1.0,,,1.0,1.0,prof_ensino_fund,2341.0,2.0,3.0,7.0,,85012.0,9.0,1.0,5.0,3900.0,6900.0
35,4,feminino,68,1,2,2.0,superior,2.0,2.0,4.0,,,,,,,,,,,,,,
41,4,masculino,33,1,5,2.0,fundamental,1.0,,,,1.0,agricultor_horta_viv_jardim,6112.0,6.0,2.0,4.0,2.0,97000.0,11.0,2.0,5.0,1700.0,1700.0
43,2,feminino,5,1,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,,
51,4,masculino,14,4,4,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,,
21,1,masculino,11,4,8,1.0,fundamental_inc,,,,,,,,,,,,,,,,,
41,4,feminino,51,1,3,2.0,fundamental,2.0,2.0,3.0,,,,,,,,,,,,,,
21,4,masculino,1,4,6,,,,,,,,,,,,,,,,,,,
17,4,masculino,42,4,3,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,,
